Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,38,,Aug 21,21,,,,,,,Market Shares
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,51,47,1,Sep 3,,,7,,,,,Zogby
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,56,,Sep 9,,,,,,,8,Survey USA
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,49,44,,Aug 24,,4,,,,,,Survey USA
Maryland,10,53,42,,Aug 25,10,,,,,,,Survey USA
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.
Michigan,17,48,45,,Sep 10,,,17,,,,,Rasmussen-7
Minnesota,10,50,44,3,Sep 3,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,47,2,Sep 3,,,,5,,,,Zogby
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,43,39,5,Sep 7,,,15,,,,,Eagleton Rutgers
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,56,37,,Aug 26,31,,,,,,,Rasmussen
North Carolina,15,46,50,,Sep 8,,,,,15,,,Survey USA
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,47,50,2,Sep 8,,,,,20,,,Survey USA
Oklahoma,7,38,57,,Aug 18,,,,,,,7,Survey USA
Oregon,7,49,44,0,Sep 3,,7,,,,,,Zogby & Riley
Pennsylvania,21,49,47,0,Sep 9,,,21,,,,,Survey USA
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,41,54,,Sep 8,,,,,,,3,Rasmussen
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,25,65,2,Sep 9,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,47,50,0,Sep 3,,,,,13,,,Zogby
Washington,11,52,44,1,Sep 7,,11,,,,,,Gallup
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,50,48,0,Sep 3,,,10,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,42,,Sep 8,55,,,,,,,Survey USA
Colorado,9,46,45,1,Sep 3,,,9,,,,,Zogby
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,49,49,1,Sep 3,,,,27,,,,Zogby
Georgia,15,38,55,0,Aug 28,,,,,,,15,Strategic Vision (R)
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Research
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,38,,Aug 21,21,,,,,,,Market Shares
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,51,47,1,Sep 3,,,7,,,,,Zogby
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,56,,Sep 9,,,,,,,8,Survey USA
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,43,43,3,Sep 9,,,,4,,,,Zogby
Maryland,10,53,42,,Aug 25,10,,,,,,,Survey USA
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.
Michigan,17,48,45,,Sep 10,,,17,,,,,Rasmussen-7
Minnesota,10,50,44,3,Sep 3,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,47,2,Sep 3,,,,5,,,,Zogby
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,43,39,5,Sep 7,,,15,,,,,Eagleton Rutgers
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,56,37,,Aug 26,31,,,,,,,Rasmussen
North Carolina,15,46,50,,Sep 8,,,,,15,,,Survey USA
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,47,50,2,Sep 8,,,,,20,,,Survey USA
Oklahoma,7,38,57,,Aug 18,,,,,,,7,Survey USA
Oregon,7,49,44,0,Sep 3,,7,,,,,,Zogby & Riley
Pennsylvania,21,49,47,0,Sep 9,,,21,,,,,Survey USA
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,41,54,,Sep 8,,,,,,,3,Rasmussen
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,25,65,2,Sep 9,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,47,50,0,Sep 3,,,,,13,,,Zogby
Washington,11,52,44,1,Sep 7,,11,,,,,,Gallup
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,50,48,0,Sep 3,,,10,,,,,Zogby
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,42,,Sep 8,55,,,,,,,Survey USA
Colorado,9,46,45,1,Sep 3,,,9,,,,,Zogby
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,48,1,Sep 12,,,,,27,,,Rasmussen-7
Georgia,15,38,55,0,Aug 28,,,,,,,15,Strategic Vision (R)
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Research
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,38,,Aug 21,21,,,,,,,Market Shares
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,51,47,1,Sep 3,,,7,,,,,Zogby
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,56,,Sep 9,,,,,,,8,Survey USA
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,43,43,3,Sep 9,,,,4,,,,Zogby
Maryland,10,53,42,,Aug 25,10,,,,,,,Survey USA
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.
Michigan,17,50,45,,Sep 12,,17,,,,,,Rasmussen-7
Minnesota,10,50,44,3,Sep 3,,10,,,,,,Zogby
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,47,2,Sep 3,,,,5,,,,Zogby
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,46,43,2,Sep 12,,,15,,,,,Strategic Vision (R)
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,56,37,,Aug 26,31,,,,,,,Rasmussen
North Carolina,15,44,53,,Sep 11,,,,,,15,,Rasmussen-7
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,40,52,1,Sep 12,,,,,,,20,Strategic Vision (R)
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,49,44,0,Sep 3,,7,,,,,,Zogby & Riley
Pennsylvania,21,48,49,0,Sep 12,,,,,21,,,Rasmussen-7
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,41,54,,Sep 8,,,,,,,3,Rasmussen
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,25,65,2,Sep 9,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,47,50,0,Sep 3,,,,,13,,,Zogby
Washington,11,52,44,1,Sep 7,,11,,,,,,Gallup
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,44,52,1,Sep 12,,,,,,10,,Gallup
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,42,,Sep 8,55,,,,,,,Survey USA
Colorado,9,46,45,1,Sep 3,,,9,,,,,Zogby
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,45,51,,Sep 14,,,,,,27,,Survey USA
Georgia,15,36,58,0,Sep 13,,,,,,,15,Strategic Vision (R)
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Research
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,52,38,,Aug 21,21,,,,,,,Market Shares
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,51,47,1,Sep 3,,,7,,,,,Zogby
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,56,,Sep 9,,,,,,,8,Survey USA
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,43,43,3,Sep 9,,,,4,,,,Zogby
Maryland,10,53,42,,Aug 25,10,,,,,,,Survey USA
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.
Michigan,17,51,45,,Sep 13,,17,,,,,,Rasmussen-7
Minnesota,10,50,41,,Sep 13,,10,,,,,,Market Solutions
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,51,2,Sep 13,,,,,5,,,Survey USA
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,46,43,2,Sep 12,,,15,,,,,Strategic Vision (R)
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,56,37,,Aug 26,31,,,,,,,Rasmussen
North Carolina,15,43,53,,Sep 13,,,,,,,15,Rasmussen-7
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,40,52,1,Sep 12,,,,,,,20,Strategic Vision (R)
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,49,44,0,Sep 3,,7,,,,,,Zogby & Riley
Pennsylvania,21,48,49,0,Sep 13,,,,,21,,,Rasmussen-7
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,41,54,,Sep 8,,,,,,,3,Rasmussen
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,25,65,2,Sep 9,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,0,Sep 13,,,,,,13,,Rasmussen-14
Washington,11,52,44,1,Sep 7,,11,,,,,,Gallup
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,43,49,2,Sep 13,,,,,,10,,Strategic Vision (R)
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,33,56,5,Jun 30,,,,,,,3,Dittman Research
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,42,,Sep 8,55,,,,,,,Survey USA
Colorado,9,46,45,1,Sep 3,,,9,,,,,Zogby
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,45,51,,Sep 14,,,,,,27,,Survey USA
Georgia,15,36,58,0,Sep 13,,,,,,,15,Strategic Vision (R)
Hawaii,4,48,41,,Aug 3,,4,,,,,,SMS Research
Idaho,4,25,55,6,Jun 14,,,,,,,4,Greg Smith
Illinois,21,49,45,,Sep 14,,,21,,,,,Survey USA
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,51,47,1,Sep 3,,,7,,,,,Zogby
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,56,,Sep 9,,,,,,,8,Survey USA
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,43,43,3,Sep 9,,,,4,,,,Zogby
Maryland,10,53,42,,Aug 25,10,,,,,,,Survey USA
Massachusetts,12,56,30,3,Jul 28,12,,,,,,,Center for Public Opin.
Michigan,17,50,44,,Sep 13,,17,,,,,,Gallup
Minnesota,10,50,41,,Sep 13,,10,,,,,,Market Solutions
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,33,53,6,May 26,,,,,,,3,Mason-Dixon
Nebraska,5,33,62,4,(none),,,,,,,5,2000 Election
Nevada,5,47,51,2,Sep 13,,,,,5,,,Survey USA
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,45,49,2,Sep 12,,,,,15,,,Survey USA
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,48,40,4,Sep 14,,31,,,,,,Marist College
North Carolina,15,43,53,,Sep 14,,,,,,,15,Rasmussen-7
North Dakota,3,33,61,3,(none),,,,,,,3,2000 Election
Ohio,20,40,52,1,Sep 12,,,,,,,20,Strategic Vision (R)
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,49,46,0,Sep 14,,,7,,,,,Rasmussen-14
Pennsylvania,21,48,49,0,Sep 12,,,,,21,,,ABC News
Rhode Island,4,49,25,5,Jun 14,4,,,,,,,Brown Univ.
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,41,54,,Sep 8,,,,,,,3,Rasmussen
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,25,65,2,Sep 9,,,,,,,5,Dan Jones
Vermont,3,51,36,4,May 5,3,,,,,,,Research 2000
Virginia,13,45,50,0,Sep 13,,,,,,13,,Rasmussen-14
Washington,11,52,44,1,Sep 7,,11,,,,,,Gallup
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,43,49,2,Sep 13,,,,,,10,,Strategic Vision (R)
Wyoming,3,28,68,2,(none),,,,,,,3,2000 Election
Alaska,3,30,57,5,Sep 11,,,,,,,3,American Res. Group 
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,41,,Sep 13,55,,,,,,,American Res. Group 
Colorado,9,45,46,3,Sep 13,,,,,9,,,American Res. Group 
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,45,51,,Sep 14,,,,,,27,,Survey USA
Georgia,15,38,58,0,Sep 15,,,,,,,15,Survey USA
Hawaii,4,51,41,4,Sep 11,4,,,,,,,American Res. Group 
Idaho,4,30,59,3,Sep 10,,,,,,,4,American Res. Group 
Illinois,21,49,45,,Sep 14,,,21,,,,,Survey USA
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,46,47,1,Sep 14,,,,,7,,,Rasmussen-14
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,57,1,Sep 12,,,,,,,8,American Res. Group 
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,48,44,4,Sep 10,,,4,,,,,American Res. Group 
Maryland,10,52,43,,Sep 9,,10,,,,,,American Res. Group 
Massachusetts,12,64,27,0,Sep 13,12,,,,,,,American Res. Group 
Michigan,17,50,44,,Sep 13,,17,,,,,,Gallup
Minnesota,10,49,45,,Sep 16,,,10,,,,,Strategic Vision (R)
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,46,48,0,Sep 9,,,,,11,,,Survey USA
Montana,3,32,60,3,Sep 9,,,,,,,3,American Res. Group 
Nebraska,5,30,61,2,Sep 12,,,,,,,5,American Res. Group 
Nevada,5,47,51,2,Sep 13,,,,,5,,,Survey USA
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,45,49,2,Sep 12,,,,,15,,,Survey USA
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,48,40,4,Sep 14,,31,,,,,,Marist College
North Carolina,15,41,54,,Sep 15,,,,,,,15,Rasmussen-7
North Dakota,3,33,62,1,Sep 10,,,,,,,3,American Res. Group 
Ohio,20,47,47,,Sep 15,,,,20,,,,Rasmussen-7
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,47,45,2,Sep 13,,,7,,,,,American Res. Group 
Pennsylvania,21,48,49,0,Sep 14,,,,,21,,,Quinnipiac Univ.
Rhode Island,4,58,30,4,Sep 13,4,,,,,,,American Res. Group 
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,39,58,1,Sep 12,,,,,,,3,American Res. Group 
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,27,64,4,Sep 13,,,,,,,5,American Res. Group 
Vermont,3,50,40,4,Sep 12,3,,,,,,,American Res. Group 
Virginia,13,45,50,0,Sep 13,,,,,,13,,Rasmussen-14
Washington,11,51,44,2,Sep 13,,11,,,,,,American Res. Group 
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,43,49,2,Sep 13,,,,,,10,,Strategic Vision (R)
Wyoming,3,29,65,2,Sep 11,,,,,,,3,American Res. Group 
Alaska,3,30,57,5,Sep 11,,,,,,,3,American Res. Group 
Arizona,10,38,54,,Sep 3,,,,,,,10,Market Solutions
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,41,,Sep 13,55,,,,,,,American Res. Group 
Colorado,9,44,45,,Sep 13,,,,,9,,,Public Opinion Strat. (R)
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,45,51,,Sep 14,,,,,,27,,Survey USA
Georgia,15,38,58,0,Sep 15,,,,,,,15,Survey USA
Hawaii,4,51,41,4,Sep 11,4,,,,,,,American Res. Group 
Idaho,4,30,59,3,Sep 10,,,,,,,4,American Res. Group 
Illinois,21,54,39,,Sep 16,21,,,,,,,Research 2000
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,46,48,2,Sep 15,,,,,7,,,Strategic Vision (R)
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,39,57,1,Sep 12,,,,,,,8,American Res. Group 
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,48,44,4,Sep 10,,,4,,,,,American Res. Group 
Maryland,10,52,43,,Sep 9,,10,,,,,,American Res. Group 
Massachusetts,12,64,27,0,Sep 13,12,,,,,,,American Res. Group 
Michigan,17,48,41,,Sep 14,,17,,,,,,Strategic Vision (R)
Minnesota,10,49,45,,Sep 16,,,10,,,,,Strategic Vision (R)
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,42,49,0,Sep 16,,,,,,11,,Research 2000
Montana,3,32,60,3,Sep 9,,,,,,,3,American Res. Group 
Nebraska,5,30,61,2,Sep 12,,,,,,,5,American Res. Group 
Nevada,5,47,51,2,Sep 13,,,,,5,,,Survey USA
New Hampshire,4,50,45,1,Sep 3,,4,,,,,,Zogby
New Jersey,15,45,49,2,Sep 12,,,,,15,,,Survey USA
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,48,40,4,Sep 14,,31,,,,,,Marist College
North Carolina,15,41,54,,Sep 15,,,,,,,15,Rasmussen-7
North Dakota,3,33,62,1,Sep 10,,,,,,,3,American Res. Group 
Ohio,20,45,48,,Sep 15,,,,,20,,,Rasmussen-7
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,47,45,2,Sep 13,,,7,,,,,American Res. Group 
Pennsylvania,21,45,47,0,Sep 15,,,,,21,,,Keystone Poll
Rhode Island,4,58,30,4,Sep 13,4,,,,,,,American Res. Group 
South Carolina,8,42,54,,Sep 9,,,,,,,8,Public Opinion Strat. (R)
South Dakota,3,39,58,1,Sep 12,,,,,,,3,American Res. Group 
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,27,64,4,Sep 13,,,,,,,5,American Res. Group 
Vermont,3,50,40,4,Sep 12,3,,,,,,,American Res. Group 
Virginia,13,45,50,0,Sep 13,,,,,,13,,Rasmussen-14
Washington,11,51,44,2,Sep 13,,11,,,,,,American Res. Group 
West Virginia,5,40,49,2,Sep 3,,,,,,5,,Zogby
Wisconsin,10,43,49,2,Sep 13,,,,,,10,,Strategic Vision (R)
Wyoming,3,29,65,2,Sep 11,,,,,,,3,American Res. Group 
Alaska,3,30,57,5,Sep 11,,,,,,,3,American Res. Group
Arizona,10,39,50,,Sep 14,,,,,,,10,Mason-Dixon
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,52,41,,Sep 13,55,,,,,,,American Res. Group
Colorado,9,44,45,,Sep 13,,,,,9,,,Public Opinion Strat. (R)
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,45,51,,Sep 14,,,,,,27,,Survey USA
Georgia,15,38,58,0,Sep 15,,,,,,,15,Survey USA
Hawaii,4,51,41,4,Sep 11,4,,,,,,,American Res. Group
Idaho,4,30,59,3,Sep 10,,,,,,,4,American Res. Group
Illinois,21,54,39,,Sep 16,21,,,,,,,Research 2000
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,46,48,2,Sep 15,,,,,7,,,Strategic Vision (R)
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,38,53,3,Sep 15,,,,,,,8,Courier-Journal
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,48,44,4,Sep 10,,,4,,,,,American Res. Group
Maryland,10,52,43,,Sep 9,,10,,,,,,American Res. Group
Massachusetts,12,64,27,0,Sep 13,12,,,,,,,American Res. Group
Michigan,17,48,41,,Sep 14,,17,,,,,,Strategic Vision (R)
Minnesota,10,49,45,,Sep 16,,,10,,,,,Strategic Vision (R)
Mississippi,6,30,61,1,Apr 21,,,,,,,6,MS State Univ.
Missouri,11,41,48,,Sep 16,,,,,,11,,Mason-Dixon
Montana,3,32,60,3,Sep 9,,,,,,,3,American Res. Group
Nebraska,5,30,61,2,Sep 12,,,,,,,5,American Res. Group
Nevada,5,45,50,2,Sep 14,,,,,,5,,Mason-Dixon
New Hampshire,4,40,49,3,Sep 15,,,,,,4,,Mason-Dixon
New Jersey,15,45,49,2,Sep 12,,,,,15,,,Survey USA
New Mexico,5,54,44,1,Sep 3,5,,,,,,,Zogby
New York,31,48,40,4,Sep 14,,31,,,,,,Marist College
North Carolina,15,41,54,,Sep 15,,,,,,,15,Rasmussen-7
North Dakota,3,33,62,1,Sep 10,,,,,,,3,American Res. Group
Ohio,20,42,49,2,Sep 15,,,,,,20,,Mason-Dixon
Oklahoma,7,29,59,,Aug 18,,,,,,,7,Wilson Research
Oregon,7,47,45,2,Sep 13,,,7,,,,,American Res. Group
Pennsylvania,21,45,47,0,Sep 15,,,,,21,,,Keystone Poll
Rhode Island,4,58,30,4,Sep 13,4,,,,,,,American Res. Group
South Carolina,8,44,50,,Sep 17,,,,,,8,,Rasmussen-7
South Dakota,3,39,58,1,Sep 12,,,,,,,3,American Res. Group
Tennessee,11,44,53,0,Sep 3,,,,,,11,,Zogby
Texas,34,33,57,,Aug 26,,,,,,,34,Scripps Howard
Utah,5,27,64,4,Sep 13,,,,,,,5,American Res. Group
Vermont,3,50,40,4,Sep 12,3,,,,,,,American Res. Group
Virginia,13,45,50,0,Sep 13,,,,,,13,,Rasmussen-14
Washington,11,51,44,2,Sep 13,,11,,,,,,American Res. Group
West Virginia,5,44,45,0,Sep 14,,,,,5,,,Mason-Dixon
Wisconsin,10,43,49,2,Sep 13,,,,,,10,,Strategic Vision (R)
Wyoming,3,29,65,2,Sep 11,,,,,,,3,American Res. Group
Alaska,3,30,57,5,Sep 11,,,,,,,3,American Res. Group
Arizona,10,39,50,,Sep 14,,,,,,,10,Mason-Dixon
Arkansas,6,46,48,1,Sep 3,,,,,6,,,Zogby
California,55,55,39,,Sep 17,55,,,,,,,Rasmussen-7
Colorado,9,45,46,,Sep 13,,,,,9,,,Rasmussen-7
Connecticut,7,45,38,1,Aug 17,,7,,,,,,Quinnipiac Univ.
Delaware,3,55,42,3,(none),3,,,,,,,2000 Election
D.C.,3,86,9,5,(none),3,,,,,,,2000 Election
Florida,27,47,48,,Sep 17,,,,,27,,,Rasmussen-7
Georgia,15,38,58,0,Sep 15,,,,,,,15,Survey USA
Hawaii,4,51,41,4,Sep 11,4,,,,,,,American Res. Group
Idaho,4,30,59,3,Sep 10,,,,,,,4,American Res. Group
Illinois,21,54,39,,Sep 16,21,,,,,,,Research 2000
Indiana,11,36,60,,Sep 9,,,,,,,11,Survey USA
Iowa,7,46,48,2,Sep 15,,,,,7,,,Strategic Vision (R)
Kansas,6,35,60,,Sep 9,,,,,,,6,Survey USA
Kentucky,8,38,53,3,Sep 15,,,,,,,8,Bluegrass Poll
Louisiana,9,36,53,,Sep 2,,,,,,,9,Marketing Research
Maine,4,48,44,4,Sep 10,,,4,,,,,American Res. Group
Maryland,10,52,43,,Sep 9,,10,,,,,,American Res. Group
Massachusetts,12,64,27,0,Sep 13,12,,,,,,,American Res. Group
Michigan,17,48,46,,Sep 17,,,17,,,,,Rasmussen-7
